종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동부채_2023,유동부채_2022,부채총계_2023,부채총계_2022,자본총계_2023,자본총계_2022,매출액_2023,매출액_2022,영업이익_2023,영업이익_2022,당기순이익_2023,당기순이익_2022
000480,CR홀딩스,CFS,431029759217.0,460349348857.0,710420109813.0,551300891815.0,795117752139.0,793378121821.0,826684106817.0,827063930862.0,816904445534.0,798039613255.0,39415273348.0,22597868685.0,26857674151.0,49575574685.0
000490,대동,CFS,1174544147465.0,1048975028464.0,1110209880220.0,925269813878.0,1379316412077.0,1241782449283.0,577059698865.0,471990756298.0,1433390777280.0,1463737929724.0,65403445106.0,88279120517.0,11919509695.0,38470968608.0
000500,가온전선,CFS,545333236859.0,491767369545.0,376758134591.0,319323694193.0,470794089215.0,449261889191.0,331011443000.0,303070555819.0,1498606544413.0,1416454404337.0,43720038993.0,28462568691.0,17898342263.0,10463889335.0
000520,삼일제약,CFS,81115093239.0,74781467488.0,168674681515.0,132592028750.0,242852725250.0,230880901101.0,127827371786.0,125819595538.0,196345807846.0,179676108240.0,6471027760.0,4016581828.0,1663539539.0,-28287010.0
000540,흥국화재,CFS,,,,,10670878000000.0,9810958000000.0,1360675000000.0,2592783000000.0,,,,,316147000000.0,207243000000.0
000545,흥국화재우,,,,,,,,,,,,,,,
000590,CS홀딩스,CFS,236509695616.0,213280099039.0,25133516977.0,22982072997.0,36702819606.0,33693421213.0,347206891081.0,330428149572.0,171965239524.0,175266452048.0,19128717935.0,15632045335.0,22145557927.0,18788497648.0
000640,동아쏘시오홀딩스,CFS,413803739844.0,338341608434.0,628929901050.0,566085715566.0,929797048609.0,732791277454.0,1027309301757.0,998660789749.0,1132002860400.0,1014860897959.0,76881723048.0,37854827137.0,55863039721.0,7835195645.0
000650,천일고속,CFS,5021819384.0,9480877874.0,8691395907.0,18006556086.0,35683673324.0,28229905515.0,19058948856.0,26615752815.0,43998455771.0,37703179407.0,-5148165928.0,-7411183633.0,-4813001445.0,-6007020421.0
000660,SK하이닉스,CFS,30468100000000.0,28733332000000.0,21007810000000.0,19843696000000.0,46826413000000.0,40580970000000.0,53503752000000.0,63290542000000.0,32765719000000.0,44621568000000.0,-7730313000000.0,6809417000000.0,-9137547000000.0,2241669000000.0
000670,영풍,CFS,1369894823006.0,1747077425369.0,688209207689.0,925918930294.0,1285348175271.0,1468547025489.0,4282768794784.0,4403386626977.0,3761732632263.0,4429488166601.0,-169812608768.0,68871997441.0,-83369162564.0,415564249162.0
000680,LS네트웍스,CFS,285499587635.0,282285964979.0,597891183828.0,210966610920.0,745211525600.0,748565972243.0,564007596867.0,551876482818.0,379631754364.0,362911031595.0,11618277292.0,8016374672.0,10704983628.0,-2397223065.0
000700,유수홀딩스,CFS,323186011567.0,314536587203.0,57086858829.0,63779943527.0,68107152536.0,79255169817.0,446364985165.0,445670895055.0,341773101419.0,557607368527.0,21005544102.0,29646246718.0,23263597963.0,44118934136.0
000720,현대건설,CFS,18613430000000.0,15516744000000.0,10356647000000.0,8757397000000.0,13258980000000.0,10987431000000.0,10455515000000.0,9924277000000.0,29651357000000.0,21239082000000.0,785430000000.0,574902000000.0,654281000000.0,470876000000.0
000725,현대건설우,,,,,,,,,,,,,,,
000760,이화산업,CFS,44829814562.0,48156421369.0,30053673395.0,27876430288.0,58674386856.0,58496402565.0,207278131988.0,209720843894.0,47187842383.0,58633950913.0,-1813616540.0,-884105121.0,-2102669509.0,864473481.0
000810,삼성화재,CFS,,,,,68874631707984.0,68272537720188.0,16144398281437.0,12523472714851.0,,,2357283417485.0,2044658985784.0,1821614343047.0,1626701560909.0
000815,삼성화재우,,,,,,,,,,,,,,,
000850,화천기공,CFS,188321223600.0,204833126801.0,79201392082.0,85246377720.0,118338768262.0,128766812502.0,345546637806.0,345265803434.0,225720429438.0,244093710786.0,4560057509.0,8182884639.0,10563122927.0,37485626338.0
000860,강남제비스코,CFS,329042678141.0,318471402195.0,220270857716.0,190999008997.0,293589356337.0,278945532072.0,692097370896.0,678845782760.0,638789180998.0,673166188482.0,23167970906.0,4405118561.0,21726050379.0,11666578220.0
000880,한화,CFS,23053899000000.0,22317004000000.0,26074591000000.0,21094631000000.0,176539410000000.0,163801018000000.0,3399738000000.0,3344110000000.0,53134813000000.0,50886731000000.0,2411920000000.0,2369638000000.0,1635515000000.0,2008961000000.0
00088K,한화3우B,,,,,,,,,,,,,,,
000890,보해양조,CFS,56289797484.0,57906204735.0,60764404535.0,49381850760.0,63286857321.0,64936220688.0,80013889453.0,82456280259.0,93084785144.0,90858780910.0,-2803701933.0,61880701.0,-3555068227.0,-2828783632.0
000910,유니온,CFS,139172431033.0,140428558016.0,152236382625.0,132962186534.0,206746720586.0,201552927080.0,176099556371.0,174558796250.0,224649755569.0,234981176780.0,-1992452119.0,2897590739.0,-2562126203.0,-9138513568.0
000950,전방,CFS,153530945344.0,183763559312.0,38878298744.0,85022926184.0,47159660314.0,104809893220.0,189819477322.0,210657995414.0,94772410649.0,124914049101.0,-32548106506.0,-35045943284.0,-19193789810.0,67453344175.0
000970,한국주철관,CFS,247694042814.0,233007687015.0,59755226888.0,57454236920.0,74562473227.0,73948278772.0,359545628831.0,350660350544.0,456325697481.0,484291225781.0,20384146359.0,13990246944.0,17420022071.0,12067999270.0
000990,DB하이텍,CFS,1027982955095.0,1327330066477.0,220150412233.0,416099502332.0,303296256385.0,507381718523.0,1740082437747.0,1634784143895.0,1154223638940.0,1669476722276.0,265437456373.0,761884807377.0,264149250979.0,556227095934.0
001020,페이퍼코리아,CFS,234120860487.0,249090738796.0,113378421542.0,410999661424.0,196513777401.0,440215219986.0,295154590745.0,61614925476.0,362071696060.0,409957041438.0,31156677378.0,25843738569.0,15232336453.0,-1828714243.0
001040,CJ,CFS,13668165559000.0,15143819806000.0,15182706675000.0,16950325414000.0,29310944319000.0,30506774819000.0,17892818574000.0,17733633488000.0,41352688159000.0,40924879773000.0,2039057889000.0,2154201790000.0,524667990000.0,686845690000.0
001045,CJ우,,,,,,,,,,,,,,,
00104K,CJ4우(전환),,,,,,,,,,,,,,,
001060,JW중외제약,CFS,378091350382.0,425457063858.0,286927113694.0,380131098057.0,379598339300.0,402213719428.0,265440456801.0,225759035573.0,748526707817.0,684351099249.0,100303770111.0,62960870729.0,38430259560.0,29852560173.0
001065,JW중외제약우,,,,,,,,,,,,,,,
001067,JW중외제약2우B,,,,,,,,,,,,,,,
001070,대한방직,CFS,69357865765.0,99100925561.0,31792406575.0,61689419718.0,49782242505.0,75392116742.0,130936272087.0,135247441132.0,149403981153.0,191519691272.0,-1812481976.0,-3886402441.0,-3671292616.0,-5230874590.0
001080,만호제강,CFS,150928400703.0,160309290223.0,21979564954.0,24484105742.0,22325402295.0,25657000048.0,257656264538.0,249989355282.0,213296308408.0,253705017361.0,-7441418493.0,-145706310.0,8988679029.0,2931085251.0
001120,LX인터내셔널,CFS,4033775460675.0,4482204749190.0,2608427815094.0,2935026255683.0,4920385836841.0,4682532060717.0,3074954894023.0,3036475272912.0,14514349869122.0,18759549404034.0,433109594096.0,965543470335.0,193358801940.0,779310807894.0
001130,대한제분,CFS,714234907928.0,615430600543.0,360098478443.0,344701427247.0,407391972243.0,399078814703.0,993961881817.0,919353083839.0,1441458547512.0,1368170051431.0,54859482247.0,43274283090.0,81242498761.0,41343753991.0
001200,유진투자증권,CFS,,,,,7687427343652.0,7100764279436.0,1011904699588.0,975644019345.0,1647662690835.0,1821576539177.0,,,30696475248.0,15672340026.0
001210,금호전기,CFS,27154653320.0,37080729032.0,39040424174.0,43610870318.0,45756810075.0,48670001850.0,7148316474.0,13523730755.0,53372993650.0,46015093156.0,-8228668329.0,-11787966654.0,-18342317139.0,-17860161242.0
001230,동국홀딩스,CFS,919871143473.0,2774282526162.0,540823934851.0,2824096283756.0,644335386070.0,3178727259124.0,1777312951379.0,3272520537758.0,1841113699327.0,2098912392887.0,60062636095.0,86773672399.0,231577736410.0,411365431091.0
001250,GS글로벌,CFS,967517157946.0,1006878372309.0,769699575113.0,805649501154.0,953110256832.0,1012698524738.0,447988123538.0,406714433715.0,3916492566786.0,5070923117354.0,76519058573.0,70467603982.0,26078650864.0,68061370179.0
001260,남광토건,CFS,296406260362.0,263129339480.0,241834275993.0,216082621341.0,264295801416.0,238920806341.0,113032137008.0,107002078032.0,547683547225.0,450379452331.0,4346983076.0,11115819532.0,5988599636.0,19332575729.0
001270,부국증권,CFS,,,,,1012607100628.0,786574355132.0,757884918859.0,694855528953.0,815040553001.0,983407272978.0,,,57306543254.0,42313705537.0
001275,부국증권우,,,,,,,,,,,,,,,
001290,상상인증권,CFS,,,,,1939613651597.0,374549886821.0,234147787851.0,223507840089.0,182188880534.0,51097917726.0,,,487236451.0,3680901132.0
001340,PKC,CFS,68116463914.0,61271070968.0,143576312214.0,135827456027.0,213256378678.0,194591585576.0,213651817625.0,209676014934.0,233521888171.0,232725146826.0,17738515912.0,28274340213.0,7728814098.0,22702656071.0
001360,삼성제약,CFS,29453670328.0,69571334414.0,12818347194.0,14233036317.0,15894485487.0,15324892000.0,77584546537.0,102589916538.0,51955037960.0,51832233858.0,-18037069707.0,-13961176993.0,-24812021765.0,-25093031447.0
001380,SG글로벌,CFS,57713699590.0,35078818277.0,38633692570.0,43222756995.0,57195063606.0,64775255814.0,141051733708.0,121160192606.0,96577221552.0,67661514915.0,6606303384.0,-1441946513.0,20175100732.0,-2445648212.0
001390,KG케미칼,CFS,3213520186659.0,2561024589897.0,2378907515379.0,2303485758893.0,4181830349010.0,3761420644468.0,3636315422315.0,3315226748266.0,8933057023552.0,6607355088852.0,442583708062.0,501083594243.0,350715471304.0,997422975357.0
001420,태원물산,CFS,31923884567.0,20912453087.0,5975057863.0,3142665315.0,8426155590.0,5374970694.0,28960558405.0,29573533489.0,9212314418.0,10954651040.0,-810959814.0,-525103179.0,-82457842.0,-1360796816.0
001430,세아베스틸지주,CFS,1664235509209.0,1809109415045.0,749296026184.0,1025589889996.0,1626121166492.0,1846659305036.0,2039049834129.0,1971744747023.0,4083481175925.0,4386332748546.0,196690160681.0,127856465832.0,125991352125.0,88310592966.0
001440,대한전선,CFS,1265741722000.0,1144663275000.0,682343719000.0,488178116000.0,925279344000.0,738060568000.0,953285756000.0,882204303000.0,2843980012000.0,2450545975000.0,79823888000.0,48173734000.0,71872998000.0,21830706000.0
001450,현대해상,CFS,,,,,38032594522814.0,36744509270264.0,6055391876258.0,9508086230575.0,,,,,607828606638.0,1294975508162.0
001460,BYC,CFS,113987958313.0,120182142295.0,51122092069.0,79177003824.0,150742490158.0,153134740019.0,534920570167.0,515737286382.0,168401523886.0,169680336869.0,27498394275.0,25326353051.0,23666593032.0,35286502037.0
001465,BYC우,,,,,,,,,,,,,,,
001470,삼부토건,CFS,414655102235.0,381646065800.0,360355795174.0,249462038187.0,411614796994.0,307702229840.0,102127653423.0,191024563687.0,574975687073.0,436292508722.0,-78151994195.0,-80783233662.0,-111007774067.0,-89346889585.0
001500,현대차증권,CFS,,,,,10307455311005.0,9008412020030.0,1277801535735.0,1224643053695.0,1582196918963.0,1186028329210.0,,,53511195192.0,87101251163.0
001510,SK증권,CFS,,,,,5801855293366.0,5823507502950.0,647238478234.0,641333326971.0,,,,,3187786850.0,8609210017.0
001515,SK증권우,,,,,,,,,,,,,,,
001520,동양,CFS,473081782926.0,393101021243.0,280122056642.0,176610018139.0,311407795194.0,200018245461.0,788242192402.0,783531995337.0,866327008521.0,767681537593.0,26548625914.0,7924864990.0,18191365663.0,9954374483.0
001525,동양우,,,,,,,,,,,,,,,
001527,동양2우B,,,,,,,,,,,,,,,
001530,DI동일,CFS,307955941619.0,335150513358.0,290898144472.0,269797532529.0,370119040311.0,378689103701.0,605534194418.0,619195795350.0,682872127202.0,829928717131.0,6304538045.0,44754402506.0,5995805541.0,57491368300.0
001550,조비,CFS,67424582740.0,78134326529.0,54062420610.0,57328641472.0,66303820470.0,68561445949.0,52284944063.0,61480314176.0,114718158323.0,148554917835.0,-5582069275.0,11907297397.0,-9037064085.0,8638057676.0
001560,제일연마,CFS,56303413670.0,53268101591.0,8135004143.0,9637922726.0,10794721777.0,11951004596.0,95820362967.0,92166871301.0,85239048510.0,83435241806.0,7891764655.0,5129135206.0,10917005887.0,2207065876.0
001570,금양,CFS,122321859157.0,141599405994.0,410554172880.0,103934074100.0,456932096288.0,160842410708.0,246535275351.0,117757041729.0,152030952048.0,202836313078.0,-14608343494.0,7924631740.0,-60356260825.0,-33310343621.0
001620,케이비아이동국실업,CFS,285073874182.0,233598639427.0,350135025821.0,301480202607.0,426184780364.0,373187013643.0,196052738011.0,180383548030.0,649418493012.0,614172275827.0,4502795734.0,-965285127.0,8074115473.0,4575114372.0
001630,종근당홀딩스,CFS,419678255654.0,398595725433.0,519907649344.0,399407472213.0,632518933646.0,577829023460.0,823484716865.0,798543946094.0,879780769949.0,908962764139.0,17005266704.0,-32878294931.0,40575422161.0,-22663808796.0
001680,대상,CFS,1757699533283.0,1721004720989.0,959788676109.0,997239386623.0,1990623422846.0,1867569946984.0,1343746604632.0,1322626501384.0,4107493943805.0,4084090277577.0,123716647215.0,139998990821.0,68563901324.0,82218894929.0
001685,대상우,,,,,,,,,,,,,,,
001720,신영증권,,,,,,,,,,,,,,,
001740,SK네트웍스,CFS,2371454000000.0,2703209000000.0,3908393000000.0,3567813000000.0,6954518000000.0,7048547000000.0,2155841000000.0,2450712000000.0,9133867000000.0,9426160000000.0,237283000000.0,177552000000.0,5459000000.0,90765000000.0
001750,한양증권,CFS,,,,,1258029081971.0,1043504162865.0,489793772704.0,459386901440.0,999032003491.0,1117144964059.0,,,35104172832.0,24033307547.0
001755,한양증권우,,,,,,,,,,,,,,,
001770,SHD,CFS,59304477357.0,62969604391.0,33089291565.0,36134907509.0,33500820712.0,36836001991.0,51265337416.0,51455970487.0,106293829767.0,125263992621.0,672776337.0,14179053153.0,110299965.0,10819013577.0
001780,알루코,CFS,401188846987.0,326840775284.0,448289152359.0,465830380456.0,502306306396.0,506348248906.0,358843354991.0,310584717275.0,591186560074.0,645412126051.0,37632269602.0,34572726220.0,20461689088.0,15722959250.0
001790,대한제당,CFS,606635047000.0,613796109000.0,315984108000.0,390061782000.0,630801051000.0,681747544000.0,554590561000.0,537718752000.0,1332349884000.0,1378075519000.0,47216910000.0,38051122000.0,32504635000.0,25512530000.0
001795,대한제당우,,,,,,,,,,,,,,,
001800,오리온홀딩스,CFS,1684449259398.0,1584060873911.0,514479147567.0,663512598084.0,818487035311.0,977214307936.0,4319813022573.0,4124954123258.0,2953806265859.0,2934623360638.0,405463095002.0,399824809538.0,290412989562.0,323574721674.0
001820,삼화콘덴서,CFS,176976795817.0,162158129535.0,54679259714.0,53555574870.0,62806572612.0,62021312212.0,245224492405.0,225432520413.0,280768545013.0,263469129967.0,23693227777.0,30515172659.0,20925722895.0,29337123509.0
001940,KISCO홀딩스,CFS,1376387642212.0,1302395915794.0,144829353992.0,208963844818.0,203567062700.0,242025489450.0,1598950141872.0,1503806758480.0,1541894306076.0,1810613446049.0,149275075244.0,197916716776.0,130202530569.0,131534561899.0
002020,코오롱,CFS,2025631560137.0,1684980865279.0,2630756659007.0,2341085909024.0,3920885075473.0,3358709490245.0,1310533881113.0,1300329727546.0,5894231282101.0,5659922374692.0,102926776246.0,317514999494.0,15387285329.0,194835466054.0
002025,코오롱우,,,,,,,,,,,,,,,
002030,아세아,CFS,873549386331.0,881507374671.0,561839258545.0,518884523788.0,1291990927528.0,1317598873795.0,1980095078353.0,1864777074285.0,2115887323161.0,2072300589648.0,240394994935.0,232577852131.0,175601384139.0,163508810507.0
002070,비비안,CFS,86469579960.0,90886103322.0,99056940356.0,98654688573.0,102817066992.0,104480645980.0,88265526779.0,96580534960.0,217298020725.0,213052156991.0,4859608010.0,5712710660.0,-7900981725.0,-8169625557.0
002100,경농,CFS,259940118322.0,260765667954.0,158323199430.0,156932087281.0,180131701890.0,188148524944.0,268461032083.0,260484164308.0,347407788945.0,361604573086.0,25209888376.0,40975101750.0,15126191336.0,30880492625.0
002140,고려산업,CFS,126594975013.0,127812632315.0,148107726201.0,148284814914.0,170990032083.0,169050032748.0,106925910946.0,105653495078.0,319058618654.0,278370677242.0,7989269786.0,4854823595.0,3135896967.0,417869202.0
002150,도화엔지니어링,CFS,288178634692.0,215628821883.0,278006710806.0,215111875031.0,330735948947.0,255273456899.0,274364101351.0,267316818668.0,574990699821.0,555824251958.0,21891969353.0,11939896822.0,20743987999.0,1577978719.0
002170,SYTS,CFS,341393542247.0,344026136176.0,15281799815.0,30658720857.0,22832801527.0,40424121033.0,431919041908.0,417112654736.0,179258365881.0,178800834419.0,17683937036.0,16445205668.0,21640419330.0,15100585612.0
002200,한국수출포장,CFS,155568917247.0,143085577838.0,42690206238.0,46154487123.0,61282437741.0,64604055301.0,295721552336.0,280917284803.0,312304377084.0,341420236472.0,22880520713.0,25702536748.0,19041696095.0,20317167712.0
002210,동성제약,CFS,60814859641.0,54389189710.0,44843854847.0,47571203754.0,75170970298.0,64892797809.0,39802313739.0,42809263159.0,88593588700.0,93328194834.0,596402805.0,-3096985196.0,-2073909512.0,-2121670417.0
002220,한일철강,CFS,96584584874.0,105439726347.0,121158779915.0,112789046543.0,157459593318.0,164622338615.0,173569402408.0,174532632878.0,216255460140.0,255229322550.0,4859777657.0,4031740572.0,430267265.0,-1327709294.0
002240,고려제강,CFS,1075549770909.0,1153075088455.0,446167186304.0,561483968404.0,656069963664.0,805246239566.0,1795210680578.0,1727522158689.0,1788877688439.0,2072550223138.0,56316856694.0,133503465388.0,64526770048.0,92322769549.0
002310,아세아제지,CFS,403603823024.0,441835691580.0,153102582951.0,174449422525.0,198420445505.0,230662239691.0,849757319336.0,804286022003.0,908334402467.0,1023392875106.0,87582502735.0,109447038390.0,81053175532.0,94400172513.0
002320,한진,CFS,657966998766.0,615210708980.0,1028166708551.0,799783071458.0,2661786978230.0,2558814752905.0,1539576621744.0,1534382938804.0,2807528782563.0,2849420869433.0,122526979246.0,114501782947.0,26107574417.0,51759790504.0
002350,넥센타이어,CFS,1556084175048.0,1442087250791.0,1329961026949.0,1431723418411.0,2527778745177.0,2348104911877.0,1704882809392.0,1596231827731.0,2701720151279.0,2597424486492.0,186991098059.0,-54253533449.0,103115550054.0,-27505695404.0
002355,넥센타이어1우B,,,,,,,,,,,,,,,
002360,SH에너지화학,CFS,78088815011.0,81702957489.0,12495368628.0,10758686692.0,30661330140.0,30058823992.0,90131774993.0,94101468139.0,134037726894.0,167355874554.0,-4115868315.0,805218302.0,-2582296699.0,1832403955.0
002380,KCC,CFS,4178192966688.0,4029782763437.0,3836444032748.0,2869372542476.0,7905941668878.0,7567347802320.0,5447529409519.0,5551138505338.0,6288442613717.0,6774793651227.0,312530203929.0,467661528938.0,92502625102.0,28661656966.0
002390,한독,CFS,295289892016.0,354171988191.0,301467891550.0,270930450534.0,449706525420.0,489250127554.0,340633132757.0,381856042513.0,522741079531.0,543759151916.0,12578832018.0,28496185960.0,-28940426192.0,10595832696.0
002410,범양건영,CFS,79442666367.0,79479043859.0,112589083552.0,90720864613.0,130776898314.0,144032362262.0,62133834668.0,71021899442.0,120763371366.0,119750819393.0,-10434014937.0,-12326103597.0,-9110987152.0,-8414779933.0
002420,세기상사,CFS,6605762521.0,8610007524.0,15356659973.0,3330747632.0,23943612178.0,25060643077.0,27055502112.0,26581197625.0,31328511051.0,33710303333.0,-815790576.0,-789291696.0,-1559060836.0,-1271122483.0
002450,삼익악기,CFS,190271185367.0,210295390017.0,136862827380.0,134468492548.0,271955667078.0,260906132649.0,262202613136.0,260652700315.0,247929198845.0,325699587394.0,6465355387.0,11556311058.0,3388984566.0,15067692450.0
002460,HS화성,CFS,798252085597.0,544990973847.0,344305774243.0,222647093288.0,622246444215.0,389175292526.0,369441225612.0,356952449379.0,908068526965.0,645706742562.0,25253673267.0,14545076827.0,19208134783.0,22672300863.0
002600,조흥,CFS,228773495751.0,268968494534.0,190668214256.0,275477139063.0,244362080995.0,279570331873.0,149640119001.0,154185144907.0,405945609421.0,324035752456.0,15648302437.0,14975758634.0,355244125.0,11131140357.0
002620,제일파마홀딩스,CFS,384527206646.0,352916443850.0,412635828783.0,358504740294.0,477810922325.0,445884552551.0,402186068382.0,419792459625.0,804043001736.0,792964733258.0,20820186238.0,-7547961141.0,-13240831932.0,-83145006102.0
002630,오리엔트바이오,CFS,49249571579.0,70498286259.0,3892299448.0,13644112827.0,9657861933.0,21764271008.0,71392358134.0,83187737513.0,28819028142.0,26276462476.0,1452807025.0,-3780753830.0,-12423707818.0,34198169452.0
002690,동일제강,CFS,109413578909.0,101123872721.0,23203916506.0,18680811170.0,25996260704.0,22028247899.0,153236014334.0,157680471138.0,180812604441.0,196757615383.0,-2912558609.0,2456929950.0,-3159795782.0,3345149095.0
002700,신일전자,CFS,79333118543.0,105816871898.0,38648003533.0,64029490024.0,43889321524.0,70989812664.0,82244765768.0,81890842633.0,184299576203.0,202728990445.0,2010103394.0,2828953931.0,1056841415.0,1041712810.0
002710,TCC스틸,CFS,229620812003.0,276384671735.0,219768078587.0,251903595625.0,324690124283.0,298677336481.0,235047322207.0,208804980309.0,624418627125.0,684414631381.0,11250766391.0,43983210872.0,-8293017782.0,29566777984.0
002720,국제약품,CFS,55119200302.0,48535452258.0,59687458641.0,47855143190.0,78309909600.0,62513602796.0,84949573607.0,74079260010.0,135372690530.0,126583402933.0,-1989142940.0,5272527164.0,-8414888054.0,3542773665.0
002760,보락,CFS,25120405586.0,26264428282.0,4658790108.0,9809629438.0,9149383003.0,12528504457.0,48779052919.0,48383747090.0,46773797129.0,48434715670.0,505610730.0,3282891685.0,857813413.0,3069106054.0
002780,진흥기업,CFS,488221311452.0,332594741207.0,229509306474.0,150468384840.0,306441209059.0,227013990002.0,267890246354.0,224732888879.0,759439767128.0,628936048866.0,51726034035.0,50682532747.0,45310969956.0,49560577253.0
002785,진흥기업우B,,,,,,,,,,,,,,,
002787,진흥기업2우B,,,,,,,,,,,,,,,
002790,아모레퍼시픽홀딩스,CFS,2750248646531.0,2566383546972.0,856205498882.0,851901945315.0,1106298749214.0,1117500460491.0,6525132028648.0,6533503340963.0,4021343038942.0,4494956806652.0,152001477210.0,271900712401.0,234714547925.0,149222412761.0
