종목코드,종목명,재무제표종류,유동자산_2025,유동자산_2024,유동부채_2025,유동부채_2024,부채총계_2025,부채총계_2024,자본총계_2025,자본총계_2024,매출액_2025,매출액_2024,영업이익_2025,영업이익_2024,당기순이익_2025,당기순이익_2024
000020,동화약품,CFS,217615042358.0,237806254928.0,202825850151.0,134010964667.0,240728435023.0,217959805338.0,401439663390.0,401675120174.0,496394309778.0,464874735245.0,256752681.0,13411192945.0,3842369985.0,2146096510.0
000040,KR모터스,CFS,18170497563.0,11944057793.0,28707217327.0,30219368878.0,50523620307.0,52629712095.0,43672331167.0,32642815777.0,13820791334.0,16024969823.0,-2891596054.0,-4937030424.0,-1895969813.0,-14222283251.0
000050,경방,CFS,187655820492.0,145868325619.0,266261459346.0,247427767447.0,443817462202.0,454721013440.0,811826797534.0,759626462484.0,412475877463.0,397276756397.0,45993453219.0,33449462550.0,47379145951.0,23594327570.0
000070,삼양홀딩스,CFS,1760159102435.0,1866108031174.0,1437375571232.0,988834692935.0,2619520717525.0,2292419017261.0,2652535097234.0,2998088452026.0,3348286833611.0,3415010545333.0,108765726889.0,108027883729.0,-298132876106.0,89491916474.0
000080,하이트진로,CFS,946011313769.0,1023166046028.0,1506962466392.0,1653251708979.0,2130368916488.0,2292042901576.0,1142138785882.0,1149495697352.0,2498566821284.0,2599183408023.0,172338670998.0,208141871425.0,41117248572.0,95735005249.0
000087,하이트진로2우B,,,,,,,,,,,,,,,
000100,유한양행,CFS,1511630227301.0,1360261256866.0,733553439318.0,619136487792.0,858641498243.0,791378826075.0,2362284335746.0,2150670010559.0,2186637586358.0,2067791451854.0,104374493823.0,54880319609.0,185318996567.0,55163455235.0
000105,유한양행우,,,,,,,,,,,,,,,
000120,CJ대한통운,CFS,2766670108486.0,2783266786865.0,3125807103845.0,2996783656303.0,5899567981863.0,5518255667581.0,4439637704423.0,4225599854802.0,12284652471280.0,12116761147160.0,508080820628.0,530663067133.0,258742959823.0,268320297629.0
000140,하이트진로홀딩스,CFS,959708346575.0,1029097623299.0,1907241823781.0,2098357740903.0,2768000988787.0,2923029298430.0,1140161316659.0,1154414666187.0,2484504029642.0,2585068710459.0,183252663765.0,221794886726.0,15886630802.0,90773142637.0
000145,하이트진로홀딩스우,,,,,,,,,,,,,,,
000150,두산,CFS,14193308000000.0,11912646000000.0,13754410000000.0,11024159000000.0,20693467000000.0,18253581000000.0,12234321000000.0,11889482000000.0,19784138000000.0,18132874000000.0,1062715000000.0,1003759000000.0,249511000000.0,302227000000.0
000155,두산우,,,,,,,,,,,,,,,
000157,두산2우B,,,,,,,,,,,,,,,
000180,성창기업지주,CFS,51621422376.0,50986246413.0,60599040294.0,58260420912.0,183803616784.0,141518712667.0,677384427460.0,578374605374.0,127218274093.0,143105590875.0,-6928127999.0,-7293464621.0,-20640100656.0,-3623156326.0
000210,DL,CFS,2912100568004.0,2878649711744.0,2409846279860.0,2641617003401.0,7261068527491.0,7749224680441.0,4921075694028.0,4786090727143.0,5326721292281.0,5615368498981.0,298546039560.0,412518392958.0,-96298295176.0,94839002886.0
000215,DL우,,,,,,,,,,,,,,,
000220,유유제약,CFS,96914475809.0,101947330682.0,58947687586.0,64479826927.0,66679224990.0,72624048180.0,140543964496.0,135063350825.0,140884666972.0,133147218082.0,11019185739.0,11697341742.0,9116733726.0,10289303485.0
000225,유유제약1우,,,,,,,,,,,,,,,
000227,유유제약2우B,,,,,,,,,,,,,,,
000230,일동홀딩스,CFS,242569583814.0,267472842690.0,316926542208.0,369324959655.0,457281586880.0,600703310841.0,345579807084.0,253998132129.0,590889546403.0,634654542814.0,14925169646.0,-4034556477.0,21573192487.0,55583181698.0
000240,한국앤컴퍼니,CFS,605709241694.0,749903811373.0,257457015581.0,484686609846.0,478545372042.0,683552763446.0,4781079225610.0,4452873418433.0,1457551700261.0,1390995724547.0,411626236474.0,418268299588.0,347229288109.0,350713050064.0
000270,기아,CFS,44425929000000.0,41797457000000.0,28378332000000.0,26977376000000.0,37788591000000.0,36915565000000.0,61190464000000.0,55840309000000.0,114140919000000.0,107448752000000.0,9078148000000.0,12667139000000.0,7554174000000.0,9775005000000.0
000300,DH오토넥스,CFS,18811057387.0,26813922849.0,9999931144.0,30251984157.0,19126231020.0,40960640758.0,32101054220.0,26920108848.0,,,3227554944.0,-5148055704.0,5755172432.0,113242185596.0
000320,노루홀딩스,CFS,657128184876.0,618344524322.0,358334009198.0,358871107456.0,467432298583.0,442599207599.0,811924393550.0,772239740646.0,1239267844107.0,1247877697168.0,64507992759.0,72554697963.0,58541894001.0,82067736372.0
000325,노루홀딩스우,,,,,,,,,,,,,,,
000370,한화손해보험,CFS,,,,,17785254247000.0,16881077313000.0,2707580443000.0,2953083271000.0,,,,,292332865000.0,315967449000.0
000390,SP삼화,CFS,313392549309.0,309605425089.0,208808227601.0,259275948055.0,280080911091.0,289704209848.0,340444459586.0,329610877682.0,617067546154.0,628348259134.0,9549499585.0,18981518300.0,7779643622.0,15473334744.0
000400,롯데손해보험,CFS,,,,,13796795000000.0,14747239000000.0,613504000000.0,794239000000.0,,,,,51331000000.0,24222000000.0
000430,대원강업,CFS,611262771000.0,534673538000.0,645504504000.0,544575656000.0,719091681000.0,622920939000.0,730205422000.0,690386789000.0,1599072177000.0,1367585047000.0,47006630000.0,22564927000.0,45988040000.0,36941715000.0
000480,CR홀딩스,CFS,520927478000.0,509568451000.0,501151483000.0,687414034000.0,756993430000.0,832104339000.0,808194985000.0,858357775000.0,827752427000.0,810831515000.0,27823631000.0,17438364000.0,-18803450000.0,-1278597000.0
000490,대동,CFS,1154896654542.0,1133886383951.0,1159210681602.0,1101155537489.0,1628494698079.0,1531411970874.0,646506208741.0,601215345248.0,1484722098136.0,1415582422216.0,31224606429.0,18456574878.0,-29871783649.0,-45134481978.0
000500,가온전선,CFS,969580990000.0,654804752000.0,744660678000.0,518334366000.0,894139107000.0,589179383000.0,483788805000.0,453705043000.0,2545698074000.0,1727103680000.0,79191591000.0,45011778000.0,51396625000.0,25355195000.0
000520,삼일제약,CFS,81958221734.0,91345650494.0,185162713683.0,106660109599.0,238339519546.0,218947290895.0,133262036276.0,176123873044.0,210253472993.0,219699586442.0,-22211884927.0,113040731.0,-34663701924.0,-5628801989.0
000540,흥국화재,CFS,,,,,11665273000000.0,12122030000000.0,836868000000.0,772659000000.0,,,,,151689000000.0,106722000000.0
000545,흥국화재우,,,,,,,,,,,,,,,
000590,CS홀딩스,CFS,279932055639.0,267523910482.0,19796684066.0,23777076696.0,31670115640.0,35090175721.0,393726081741.0,377496622222.0,134870815287.0,141950747269.0,20215270547.0,22314081505.0,20996079784.0,37853224906.0
000640,동아쏘시오홀딩스,CFS,503968124269.0,449172482597.0,674047788182.0,703282253044.0,927773911607.0,966546316740.0,1151530812147.0,1063937470276.0,1429766810735.0,1333229636666.0,97772974663.0,82094664924.0,91466489869.0,57573399359.0
000650,천일고속,CFS,2994531764.0,3614554270.0,24093313239.0,20146010641.0,43950854975.0,39416038248.0,9583544196.0,14086493860.0,45550266479.0,44716883420.0,-5940519077.0,-5269198646.0,-5623543217.0,-4197020928.0
000660,SK하이닉스,CFS,69458073000000.0,42278887000000.0,37378999000000.0,24965444000000.0,55440908000000.0,45939505000000.0,120666751000000.0,73915704000000.0,97146675000000.0,66192960000000.0,47206319000000.0,23467319000000.0,42947902000000.0,19796902000000.0
000670,영풍,CFS,1375398468297.0,1556095230506.0,1431380114334.0,927947129412.0,1983907994996.0,1716406429617.0,4018786224502.0,3985301285146.0,2908974321148.0,2787414358375.0,-259688708486.0,-160701935806.0,30876821465.0,-327809725720.0
000680,LS네트웍스,CFS,9031912471372.0,6941205350867.0,9302839554773.0,8038791827301.0,10407400008287.0,8784442907108.0,1277959906601.0,1308828135159.0,2615245130367.0,1933813959649.0,22287447432.0,30187565175.0,-19102992842.0,-17593580482.0
000700,유수홀딩스,CFS,292071902313.0,290996966701.0,61391978010.0,59333022696.0,67528386749.0,67044758212.0,412155706832.0,411670667039.0,418474161915.0,435867054050.0,21219524179.0,18315439948.0,16752714426.0,31644811581.0
000720,현대건설,CFS,21958006000000.0,21100663000000.0,14842910000000.0,14663775000000.0,17678843000000.0,17335972000000.0,10112865000000.0,9669413000000.0,31062912000000.0,32670268000000.0,653006000000.0,-1263420000000.0,559068000000.0,-766221000000.0
000725,현대건설우,,,,,,,,,,,,,,,
000760,이화산업,CFS,43360290534.0,42344858051.0,33868273961.0,33929612974.0,64696138818.0,62687904131.0,204861497948.0,207072687850.0,46255096115.0,49487533689.0,-164063862.0,772077303.0,-2135259806.0,-270822831.0
000810,삼성화재,CFS,,,,,75158009988554.0,71667277794649.0,21292379956314.0,15602214746140.0,,,,,2020287132255.0,2076797712983.0
000815,삼성화재우,,,,,,,,,,,,,,,
000850,화천기공,CFS,165016428047.0,176995789691.0,53537577233.0,60808670588.0,80951516738.0,91541077262.0,339459975773.0,337268734423.0,221755533963.0,222200718833.0,4216907667.0,-741138094.0,11380353753.0,8654343281.0
000860,강남제비스코,CFS,320604385079.0,319967771943.0,212520170747.0,197301334490.0,265247732135.0,264762207818.0,708767942201.0,704976952838.0,598552862276.0,643137092555.0,8294746283.0,20529999372.0,926008538.0,18123152497.0
000880,한화,CFS,105998953000000.0,83305119000000.0,79882340000000.0,58787318000000.0,240894093000000.0,212454593000000.0,48435327000000.0,39777621000000.0,74785440000000.0,55646829000000.0,4146883000000.0,2416109000000.0,1991600000000.0,1690434000000.0
00088K,한화3우B,,,,,,,,,,,,,,,
000890,보해양조,CFS,60296276268.0,57184493101.0,49811165636.0,43173429441.0,56328552974.0,51788332179.0,90222397527.0,87043381312.0,89878693356.0,87624248943.0,3812302057.0,2300656654.0,3489630597.0,6685688838.0
000910,유니온,CFS,114014867182.0,122193394507.0,158119596368.0,157110551573.0,203838180194.0,203861422466.0,129554199257.0,101612342310.0,202400732520.0,218159407914.0,5499074402.0,-11456625866.0,25562588658.0,-68904028443.0
000950,전방,CFS,158039194529.0,153107927636.0,3669259030.0,26440887480.0,9867204035.0,33296379985.0,227496489479.0,198677621596.0,40776455996.0,57235842614.0,-7314924674.0,-8482983755.0,29808576772.0,8913315702.0
000970,한국주철관,CFS,253170961004.0,248241693218.0,55947671440.0,59564211370.0,70338072152.0,73720798815.0,365278585138.0,355985182032.0,406620008497.0,419416899335.0,13295560073.0,15445910306.0,17103869485.0,14347893535.0
000990,DB하이텍,CFS,1435680643640.0,1194370198832.0,579178189189.0,316866668877.0,748586290599.0,396162364261.0,2243995457046.0,2000688804317.0,1397233307039.0,1131167709804.0,277294561174.0,190838683363.0,252582440798.0,229385888355.0
001020,페이퍼코리아,CFS,231238317638.0,237387840491.0,144636639263.0,138769477694.0,205462214993.0,206282900332.0,263732752852.0,283763281983.0,266668528958.0,290184364896.0,-5279064383.0,2037606335.0,-19327198235.0,-9682981858.0
001040,CJ,CFS,12444497436000.0,14105667795000.0,16230858397000.0,17256896957000.0,29949340845000.0,29750163868000.0,17017052447000.0,17730414070000.0,45018829227000.0,43646656090000.0,2527738458000.0,2532252269000.0,142631457000.0,136375840000.0
001045,CJ우,,,,,,,,,,,,,,,
00104K,CJ4우(전환),,,,,,,,,,,,,,,
001060,JW중외제약,CFS,296511616163.0,306413411729.0,209158694577.0,208615136614.0,235903567710.0,275111775158.0,369369599885.0,329486742125.0,775298057923.0,719375756340.0,94460987932.0,82488136816.0,61511192817.0,65040120873.0
001065,JW중외제약우,,,,,,,,,,,,,,,
001067,JW중외제약2우B,,,,,,,,,,,,,,,
001070,대한방직,CFS,92405880481.0,71711246842.0,55277666884.0,43014337076.0,79736878059.0,53060622616.0,155806835618.0,132337892416.0,158285867181.0,133909117274.0,696690065.0,2418669755.0,-610608139.0,1115646565.0
001080,만호제강,CFS,121071760175.0,120309266635.0,17629494257.0,23667868372.0,22593210389.0,25735878225.0,188570901745.0,179075206968.0,152953052398.0,179904428905.0,-11976544318.0,-30795040915.0,-3536289351.0,-44354713749.0
001120,LX인터내셔널,CFS,4684644294936.0,4576965059781.0,3188131192141.0,3397095815278.0,5792595381529.0,5611254021107.0,3535707599884.0,3319611595109.0,16706309561513.0,16637572685167.0,292193349331.0,489185373375.0,158262048335.0,269491720840.0
001130,대한제분,CFS,727291722513.0,798433553928.0,474808777016.0,476946307010.0,525617679934.0,523130128106.0,1009198242238.0,1037332248569.0,1375199649054.0,1374735359151.0,62256836691.0,72306706525.0,-25137525435.0,48829120223.0
001200,유진투자증권,CFS,,,,,9916557486041.0,8595331993613.0,1132470877280.0,1051376155736.0,1694075188265.0,1652599784559.0,,,64538264177.0,49619329316.0
001210,금호전기,CFS,17245721453.0,19385525236.0,17700904685.0,20420748765.0,20661211659.0,24425699025.0,10115013712.0,8915865803.0,44337718233.0,53171559352.0,-1183567764.0,-4957267533.0,-3935952090.0,-13843864042.0
001230,동국홀딩스,CFS,978431663344.0,1035879772290.0,612915357646.0,618918584762.0,737647329544.0,729676090365.0,1955749132475.0,1779602185677.0,1985265094613.0,1999426088314.0,39456572869.0,58003101705.0,20721382562.0,19652546713.0
001250,GS글로벌,CFS,822100359000.0,896442498000.0,562242867000.0,636926816000.0,881712031000.0,872554135000.0,570406827000.0,567087325000.0,4109264561000.0,4066493928000.0,52300233000.0,77879797000.0,13874085000.0,56067654000.0
001260,남광토건,CFS,324248803000.0,322220771000.0,272453910000.0,282348103000.0,285115413000.0,297349707000.0,124977041000.0,119683863000.0,357445671000.0,504249000000.0,11440484000.0,7304141000.0,5293178000.0,6198754000.0
001270,부국증권,CFS,,,,,978659889416.0,881102905317.0,833260950620.0,770265469916.0,965463610904.0,779174975982.0,,,45640937410.0,30952554750.0
001275,부국증권우,,,,,,,,,,,,,,,
001290,상상인증권,CFS,,,,,1049277152809.0,1049832859211.0,195395197079.0,181089697651.0,181734041730.0,322674868493.0,,,-5856970937.0,-47346647857.0
001340,PKC,CFS,88478925109.0,79549216386.0,262916661141.0,175955497556.0,383169849536.0,250865510826.0,223279935761.0,213430158021.0,272137469082.0,245228124294.0,12150680899.0,9748351104.0,10099767746.0,3600645965.0
001360,삼성제약,CFS,38986229276.0,47006028527.0,42314912170.0,18561708903.0,46392295495.0,22596614412.0,121044891635.0,105855344767.0,46074379551.0,44294231025.0,-18068418610.0,-14828940152.0,11545101570.0,-14092018358.0
001380,SG글로벌,CFS,40554368704.0,39361219157.0,25020113356.0,28602095038.0,46452045338.0,50176243098.0,151978568957.0,149705433926.0,93481243542.0,99434870010.0,4964130609.0,6154463640.0,2806712344.0,6316098065.0
001390,KG케미칼,CFS,3383684686491.0,3465840270196.0,3069509763426.0,3563805566281.0,4406276284803.0,4386466503710.0,3937401957646.0,3774481745939.0,9101646921664.0,8863142439982.0,305678686344.0,318801578803.0,243985224183.0,228495720589.0
001420,태원물산,CFS,40096184790.0,48204252257.0,1104126943.0,5588451148.0,3743882086.0,8263798005.0,41677196315.0,45275972501.0,14864855000.0,11570639556.0,-978465756.0,-894285012.0,-2339743319.0,17468736717.0
001430,세아베스틸지주,CFS,1703305066304.0,1712680355639.0,916929899514.0,1137233323820.0,1961614625454.0,1795239994311.0,1952953862759.0,2031406869735.0,3651585276954.0,3636063257694.0,98411992401.0,52332166350.0,56136309970.0,20273054942.0
001440,대한전선,CFS,2422681174185.0,1775776358196.0,1683734347194.0,920138411138.0,1860939394871.0,1146613736888.0,1632342790538.0,1496112472158.0,3636018215712.0,3291299374607.0,128613046536.0,115169757365.0,89877397889.0,74190401876.0
001450,현대해상,CFS,,,,,45272134078160.0,43780411936254.0,5157512762473.0,4743378657629.0,,,,,1019820047983.0,850533055882.0
001460,BYC,CFS,182217941287.0,123654577939.0,91583276262.0,48270062613.0,213296295370.0,146993205799.0,562493040763.0,549407749514.0,163166613171.0,165207568941.0,26573558468.0,23832906913.0,19590575123.0,18404839494.0
001465,BYC우,,,,,,,,,,,,,,,
001470,삼부토건,CFS,51319973181.0,127248580378.0,291054894453.0,260552672629.0,316426365247.0,287898386189.0,-142051418048.0,-69788246867.0,110992936772.0,444227803088.0,-26610157339.0,-142485122012.0,-76708414194.0,-213039948362.0
001500,현대차증권,CFS,,,,,10953063000000.0,10689901000000.0,1443326000000.0,1302095000000.0,,,,,57735000000.0,36150000000.0
001510,SK증권,CFS,,,,,6254917857647.0,5550018800036.0,604618254601.0,559276595602.0,,,,,28702851671.0,-83270261783.0
001515,SK증권우,,,,,,,,,,,,,,,
001520,동양,CFS,479042588030.0,390266904593.0,452581549481.0,545044064776.0,697952897394.0,610910330680.0,756895047618.0,705178026498.0,630627899042.0,750408346536.0,-20743807599.0,-920616899.0,20272796018.0,-74230237505.0
001525,동양우,,,,,,,,,,,,,,,
001527,동양2우B,,,,,,,,,,,,,,,
001530,DI동일,CFS,293733705594.0,321145555378.0,396256440534.0,337713509938.0,504274251329.0,449411248598.0,520481606131.0,564332201147.0,601351665454.0,651725598894.0,-1544756113.0,7810548526.0,-9968597538.0,2502884010.0
001550,조비,CFS,70562705657.0,70287874785.0,55488235689.0,54929390221.0,68562842830.0,67248089753.0,54695146900.0,52676679417.0,99737235320.0,102447803292.0,3820305556.0,4826994972.0,1972991291.0,640044941.0
001560,제일연마,CFS,72879198137.0,69672914276.0,9659075865.0,14153635378.0,12414337606.0,16856515562.0,108819875626.0,99235580509.0,78898942508.0,81974461738.0,4241793251.0,5753862882.0,13643926853.0,6006943143.0
001570,금양,CFS,77885757640.0,104787666155.0,649103931741.0,707560253213.0,761490705739.0,762397544483.0,460577235489.0,494536343970.0,102780898535.0,153730068660.0,-44660871685.0,-56002221720.0,-69041847124.0,-186089905780.0
001620,케이비아이동국실업,CFS,414916155697.0,353715956276.0,495795118044.0,439454123604.0,593932076663.0,538883051385.0,268047076483.0,225927965754.0,808008048191.0,668399686056.0,18558484099.0,-6326628228.0,31560050730.0,25660357954.0
001630,종근당홀딩스,CFS,499120727532.0,438920169131.0,615783946186.0,502533923523.0,715725386969.0,646028179296.0,913055351744.0,849773425561.0,959011774439.0,957752613068.0,58281283833.0,35486435048.0,54317390160.0,40294018711.0
001680,대상,CFS,1797754077877.0,1806075853037.0,1580837823028.0,1173502913647.0,2382199703977.0,2062236472429.0,1096948855862.0,1447598637619.0,4401305371276.0,4255134757567.0,169282317428.0,176941145485.0,-303088987280.0,96688841815.0
001685,대상우,,,,,,,,,,,,,,,
001720,신영증권,CFS,,,,,8546880622161.0,8921462823065.0,1832693975299.0,1688472265975.0,2466380710168.0,2764259939189.0,,,112278184228.0,149387962241.0
001740,SK네트웍스,CFS,1834729000000.0,2006679000000.0,1784897000000.0,1964539000000.0,3015161000000.0,3103820000000.0,2025631000000.0,2053309000000.0,6745127000000.0,7657281000000.0,86293000000.0,113915000000.0,49981000000.0,46292000000.0
001750,한양증권,CFS,,,,,1251891496159.0,1217180250407.0,581809787522.0,514157230371.0,909022352850.0,833308862395.0,,,56571163268.0,38797645588.0
001755,한양증권우,,,,,,,,,,,,,,,
001770,SHD,CFS,54436959519.0,58537414643.0,25112190765.0,26209905367.0,25189976442.0,28355010203.0,55403591030.0,53615737061.0,100397778375.0,106604794578.0,2737690568.0,-4025616576.0,1968600075.0,2927969957.0
001780,알루코,CFS,414862965670.0,461558929372.0,426262819646.0,498690419092.0,508113654613.0,562283552384.0,404858804415.0,391717017908.0,575658057136.0,622944292918.0,34899686142.0,38053108468.0,15878057966.0,17665025864.0
001790,대한제당,CFS,721094780000.0,643291931000.0,438782801000.0,373176321000.0,771334638000.0,674391517000.0,483946132000.0,559151508000.0,1356276028000.0,1373829105000.0,56555932000.0,36996731000.0,-60301904000.0,20522372000.0
001795,대한제당우,,,,,,,,,,,,,,,
001800,오리온홀딩스,CFS,1977889740941.0,1735604960268.0,707468257930.0,707188930335.0,1027474078419.0,1054452244274.0,5155936347634.0,4878744091875.0,3393126199452.0,3195245858433.0,487728621983.0,506240029274.0,337777860270.0,479528618409.0
001820,삼화콘덴서,CFS,214311433519.0,206064227174.0,53462287430.0,53903325361.0,60641126788.0,60837129024.0,279609219791.0,267277119143.0,294491998379.0,295412198601.0,12866483343.0,17842307493.0,12608427475.0,22039010684.0
001940,KISCO홀딩스,CFS,1159846497743.0,1238126290260.0,100564343574.0,96248723917.0,162896067404.0,149540197852.0,1494288788942.0,1560754995518.0,825260643220.0,1013177626169.0,-70747195052.0,-3627526849.0,-23193674600.0,45314096345.0
002020,코오롱,CFS,2047329863874.0,2272647721749.0,3671484867472.0,3005020321369.0,5023677932299.0,4634154109648.0,2423307276517.0,2346992488061.0,5886133083763.0,5920010660969.0,60501208348.0,-92007994082.0,-296605779721.0,171996401449.0
002025,코오롱우,,,,,,,,,,,,,,,
002030,아세아,CFS,830381810000.0,869742108000.0,551709286000.0,916274124000.0,1283391333000.0,1304355185000.0,2035747890000.0,2029923970000.0,1884464676000.0,2007423276000.0,111030477000.0,172421989000.0,51275842000.0,108442511000.0
002070,비비안,CFS,91861171798.0,152370493925.0,110576827323.0,128689325288.0,119683805013.0,137091719096.0,82563343233.0,120308609129.0,222445054857.0,221742841204.0,-5004075308.0,568801216.0,-12605125664.0,-3809121502.0
002100,경농,CFS,272610901619.0,281270525135.0,178079786928.0,181636550864.0,198104326577.0,210427634017.0,288352573768.0,278591569698.0,339236756604.0,325185752782.0,28697544624.0,26720336645.0,19590877957.0,17736543706.0
002140,고려산업,CFS,115584346803.0,134528768016.0,124355068629.0,156602956296.0,143896789984.0,179413304608.0,119699006890.0,108440741213.0,297322291052.0,307656378676.0,13748324066.0,14269657884.0,9671522577.0,3893036607.0
002150,도화엔지니어링,CFS,297854013272.0,268534541204.0,316486443624.0,308354003444.0,473170192872.0,348775867462.0,251987513204.0,256405506072.0,698474865934.0,582786671724.0,30117245820.0,-13386874639.0,6322351352.0,-6348231037.0
002170,SYTS,CFS,331482743611.0,315459594451.0,10178415962.0,16056251355.0,20750350486.0,19985723720.0,453490771947.0,434145677117.0,174685073701.0,191310493294.0,18442275040.0,19991855072.0,23951444926.0,11008468580.0
002200,한국수출포장,CFS,137312285097.0,148488716494.0,40837814097.0,41181461679.0,58174334189.0,58039993133.0,281337765000.0,293163472999.0,289599658247.0,301761200613.0,-6557378537.0,-585859876.0,-3880413695.0,3395100263.0
002210,동성제약,CFS,88887605618.0,56907549938.0,129698740408.0,76998655152.0,145072185596.0,96700571202.0,23370851643.0,43967522571.0,87168895112.0,88448234133.0,-10118316902.0,-5731935846.0,-25737002341.0,-14571588545.0
002220,한일철강,CFS,97807538196.0,102427180661.0,134154196047.0,130607402678.0,171013167271.0,172002310190.0,165106074440.0,168449736071.0,196404368831.0,205842246124.0,3179080617.0,666960944.0,-435711348.0,-4610118113.0
002240,고려제강,CFS,1156690230054.0,1170233577266.0,442920991394.0,469146355930.0,698402110438.0,681869875402.0,1961649790761.0,1927107971605.0,1809183329321.0,1739609163820.0,40722957585.0,26107109844.0,4602609973.0,32914628918.0
002310,아세아제지,CFS,356547555566.0,390047677635.0,151557163689.0,150651829167.0,189225151771.0,190547901751.0,845325745299.0,835936616430.0,855126180115.0,891065284091.0,27216050086.0,26566121417.0,29610213131.0,23941616018.0
002320,한진,CFS,731599402519.0,690928628597.0,902357285612.0,1051487341131.0,2793707876721.0,2665596451720.0,1523278806854.0,1523909993995.0,3064925190779.0,3015479161930.0,112195809190.0,100088306580.0,984901814.0,-365000885.0
002350,넥센타이어,CFS,1971144188992.0,1875057158477.0,1252021252624.0,1454287824352.0,2655057838506.0,2702865100532.0,2054456537364.0,1871609370421.0,3189610448781.0,2847925036412.0,170297371324.0,172136969776.0,151173987164.0,126718873995.0
002355,넥센타이어1우B,,,,,,,,,,,,,,,
002360,SH에너지화학,CFS,63215248956.0,71908117461.0,14044449110.0,13659611589.0,32127479315.0,30420665142.0,69692952315.0,79955248236.0,98627094841.0,126047268210.0,-12249904855.0,-9694396156.0,-10784068601.0,-10416230655.0
002380,KCC,CFS,3982829853431.0,3994488398577.0,3982446436106.0,3230859313899.0,8979073673040.0,8140304571558.0,7824485732406.0,5265962627794.0,6483819486096.0,6658762417820.0,427615116299.0,471118235184.0,1538496275573.0,326550559850.0
002390,한독,CFS,319673874229.0,327554127847.0,415081517561.0,340995943212.0,512428746660.0,499494735812.0,278321412847.0,289060270969.0,535137855367.0,507358329302.0,3291476727.0,538506984.0,-2238116610.0,-52665955894.0
002410,범양건영,CFS,57625921369.0,85310733695.0,157739857702.0,152013805762.0,172443353346.0,168333689461.0,-69466211644.0,18850797039.0,71843235941.0,101357084787.0,-51309381647.0,-38232332659.0,-87501791532.0,-46345997273.0
002420,세기상사,CFS,4859428556.0,4366468892.0,17731382688.0,20550680021.0,24749603292.0,25782660593.0,24547378493.0,24321926462.0,29245475900.0,32031845759.0,-569830419.0,-1975504652.0,-1596471433.0,-2822596101.0
002450,삼익악기,CFS,181809795081.0,185274119456.0,191715613879.0,124256579687.0,234557171738.0,252829655722.0,279903440455.0,272153151245.0,224438993364.0,230380204827.0,2281982590.0,5934200402.0,17274756148.0,3121071310.0
002460,HS화성,CFS,355368538938.0,518244492344.0,266408803260.0,367206782256.0,304276445287.0,450537649623.0,437876786160.0,382940741210.0,659478953752.0,612780034467.0,43245443500.0,23733768464.0,30907001990.0,13467749775.0
002600,조흥,CFS,251684171738.0,232805858312.0,279249478516.0,217999588245.0,283315579004.0,251571451127.0,151468308135.0,147550831370.0,488246059548.0,428162970536.0,18629765819.0,20834881066.0,8081939315.0,2514305703.0
002620,제일파마홀딩스,CFS,373282595163.0,409560549090.0,323069469963.0,377990965280.0,407547292129.0,453036058158.0,469116853696.0,437396879539.0,657614014071.0,779822241410.0,38686177266.0,-11558923268.0,34647175100.0,-66390902625.0
002630,오리엔트바이오,CFS,47414825027.0,58983945336.0,4210715028.0,4206733064.0,12935042105.0,11891807655.0,71846796584.0,85095979685.0,29397883042.0,28005127326.0,-3076404782.0,-645945767.0,-13194865821.0,12871053378.0
002690,동일제강,CFS,124574512413.0,106555939754.0,18363628118.0,15301434738.0,18812113382.0,18144701982.0,157613797772.0,153656469741.0,147345604058.0,151116114567.0,-3510789127.0,-5798526499.0,1350334834.0,-483718262.0
002700,신일전자,CFS,93230270065.0,80901351685.0,53451870374.0,41905285455.0,55637900203.0,45686024818.0,83159456000.0,80640138413.0,193989833588.0,178314873865.0,5237045994.0,4032944384.0,4206905611.0,1434794585.0
002710,TCC스틸,CFS,231689931908.0,226678497778.0,215261501626.0,271028505600.0,325214311280.0,314934973362.0,248889180832.0,259015651210.0,611513908644.0,582074815373.0,-10909334249.0,12272472364.0,-7600798426.0,20222969062.0
002720,국제약품,CFS,67377414795.0,56973814608.0,62019514402.0,28547062654.0,84574065322.0,75999396198.0,97702264067.0,89548177376.0,175496223500.0,156462822664.0,6184872347.0,6701642414.0,5704911934.0,5206078928.0
002760,보락,CFS,27965974486.0,27854068612.0,7973477177.0,5931247709.0,10510784609.0,12631226025.0,48730562769.0,46650925460.0,50115779158.0,47600285853.0,2230124830.0,-1791904067.0,2339631891.0,-1509722957.0
002780,진흥기업,CFS,451036481299.0,454615373444.0,220727401745.0,198984551275.0,322191006326.0,275318465980.0,240935698511.0,268266216957.0,576381970077.0,726191073004.0,-23003569423.0,-4746640163.0,-28371286048.0,2178956387.0
002785,진흥기업우B,,,,,,,,,,,,,,,
002787,진흥기업2우B,,,,,,,,,,,,,,,
002790,아모레퍼시픽홀딩스,CFS,2875041281442.0,2583268440605.0,1144204105342.0,1138099827158.0,1533985961077.0,1548821316419.0,7235423628719.0,6991700107789.0,4623175217447.0,4259886701995.0,367999917421.0,249277525878.0,292155732971.0,652873028811.0
002795,아모레퍼시픽홀딩스우,,,,,,,,,,,,,,,
00279K,아모레퍼시픽홀딩스3우C,,,,,,,,,,,,,,,
