종목코드,종목명,재무제표종류,유동자산_2025,유동자산_2024,유동부채_2025,유동부채_2024,부채총계_2025,부채총계_2024,자본총계_2025,자본총계_2024,매출액_2025,매출액_2024,영업이익_2025,영업이익_2024,당기순이익_2025,당기순이익_2024
006650,대한유화,CFS,711870987766.0,628061373296.0,424656220334.0,307104451721.0,613797297010.0,412100919394.0,2005509041452.0,1807642130951.0,1588405750080.0,1405208607873.0,-14470552496.0,-21965171117.0,10839486540.0,-8369144603.0
006660,삼성공조,CFS,246331465932.0,236466172407.0,36852124304.0,31147578310.0,45429231418.0,40059595049.0,286013264277.0,282544315422.0,62181071629.0,60005978449.0,3626359254.0,4362071277.0,4702632627.0,7877562139.0
006740,블루산업개발,CFS,39670307195.0,45481972718.0,68687524329.0,70472330801.0,76273720735.0,73621309369.0,98368873615.0,105643446102.0,44124531927.0,43997514344.0,-6549548194.0,-5641378852.0,-7274572487.0,-6080222807.0
006800,미래에셋증권,CFS,,,,,127928990000000.0,124913290000000.0,12419039000000.0,12263708000000.0,13747518000000.0,11003686000000.0,,,664082000000.0,368368000000.0
006805,미래에셋증권우,,,,,,,,,,,,,,,
00680K,미래에셋증권2우B,,,,,,,,,,,,,,,
006840,AK홀딩스,CFS,1350470232149.0,1346081352937.0,3211626943028.0,2673498897898.0,4429887831056.0,4091846427178.0,1188070710951.0,1245028500925.0,1882867688113.0,2325789636735.0,-51762998063.0,119400645136.0,-26908775012.0,28265261040.0
006880,신송홀딩스,CFS,53476507051.0,44564590220.0,91892703571.0,79524052080.0,166609237758.0,148133972979.0,103982918008.0,106747551398.0,86086081486.0,66454952473.0,3242542192.0,2317882719.0,-847495171.0,3004212311.0
006890,태경케미컬,CFS,38958611831.0,57858386062.0,7958634205.0,15047072464.0,53899571514.0,20524575562.0,166555012100.0,163784617311.0,30488362162.0,34463120257.0,1818938258.0,7124493843.0,3686968309.0,7797097442.0
006980,우성,CFS,256260605592.0,243003797804.0,186477506536.0,185029802110.0,233242041952.0,230413176180.0,205097863734.0,200178302014.0,287707397908.0,303976396442.0,7965821110.0,4256047881.0,5232283061.0,-2009765125.0
007070,GS리테일,CFS,1572286612573.0,1481155501474.0,1937467783237.0,1898445971005.0,4306871000489.0,4400125241585.0,3164613111124.0,3181518137325.0,5735119401018.0,5623433702940.0,124913992645.0,135436825096.0,19033367181.0,102651889901.0
007110,일신석재,CFS,39224126632.0,39774365147.0,26606707575.0,27500129424.0,37485260168.0,38374441329.0,59151360473.0,59023216856.0,30651976391.0,39317295075.0,952233220.0,2770205497.0,128143617.0,1501266706.0
007120,미래아이앤지,CFS,16966068444.0,14950027707.0,6860544661.0,5234827463.0,23831704399.0,23895046475.0,50091602734.0,50972143110.0,5944213378.0,5907598983.0,1143824064.0,1086813489.0,-1211168402.0,1551456924.0
007160,사조산업,CFS,360302066377.0,287936747984.0,533770170914.0,462075806858.0,634939873856.0,553184226975.0,713072268435.0,663611446144.0,331483870709.0,307318813122.0,27078248380.0,9171417439.0,35374136737.0,32848187405.0
007210,벽산,CFS,298665004220.0,268044342475.0,211904641661.0,179658414008.0,331277390118.0,292595811921.0,362362944195.0,347688352726.0,290022159382.0,325475168670.0,9989662059.0,19964836779.0,18710356512.0,18840180069.0
007280,한국특강,CFS,236601401539.0,233535168118.0,144092988570.0,216140100005.0,327637356344.0,328610417323.0,220741660428.0,222038176760.0,400441415954.0,372796008794.0,12076890782.0,2977532743.0,4391143213.0,-2910024632.0
007310,오뚜기,CFS,1531498329488.0,1478843336530.0,1039616931098.0,1028844274979.0,1419951032848.0,1415871492212.0,2186296192708.0,2181531596082.0,1822766876179.0,1742789392358.0,102598885144.0,134812348404.0,67359671568.0,90814553192.0
007340,DN오토모티브,CFS,1840031568000.0,1964801236000.0,1550151783000.0,1334190771000.0,2687180668000.0,2835259915000.0,2245820648000.0,2170771614000.0,1788348145000.0,1666086595000.0,259266295000.0,272254110000.0,140290354000.0,186979120000.0
007460,에이프로젠,CFS,251863572750.0,134316587265.0,246336579878.0,112959362693.0,309523143708.0,169877622962.0,498923627368.0,440090638442.0,50891711740.0,73672507145.0,-46367435429.0,-35642936811.0,-72362251908.0,-37031274945.0
007540,샘표,CFS,211170374855.0,206559971881.0,124325667337.0,122340913957.0,139416191117.0,139037541062.0,349727093743.0,340743378948.0,199830439378.0,200585057961.0,8615492730.0,-335790991.0,8344493679.0,3024635119.0
007570,일양약품,CFS,139809503679.0,125370496112.0,160259857071.0,156901998511.0,205406767095.0,189634840121.0,239407466107.0,241576310519.0,124683406808.0,117192449709.0,4554380137.0,3168751477.0,4390199117.0,3202292836.0
007575,일양약품우,,,,,,,,,,,,,,,
007590,동방아그로,CFS,189554914822.0,182594443190.0,54164402145.0,59966817284.0,71940422828.0,72524598170.0,177582093678.0,166142226081.0,144922773611.0,139014807391.0,20643773223.0,22544899542.0,15161672497.0,16665380098.0
007610,선도전기,CFS,43096364207.0,35133226716.0,47755317525.0,42798535701.0,51765753002.0,55203970007.0,35767321439.0,31267465740.0,15171833326.0,12876486123.0,-1053969981.0,-3714774304.0,4424097269.0,11527763076.0
007660,이수페타시스,CFS,731068431679.0,522697354400.0,327941259729.0,377363096552.0,410631043798.0,462609658014.0,665819312628.0,327526708412.0,493909332376.0,404350478216.0,89754435157.0,50490092239.0,69669900390.0,39586787176.0
007690,국도화학,CFS,791585570638.0,705366764254.0,536580703815.0,552802381994.0,766747298567.0,739488447502.0,850166172407.0,853824016796.0,667817979696.0,639178740275.0,29740596570.0,11654594367.0,14322722868.0,3967470807.0
007700,F&F홀딩스,CFS,603638240746.0,677653077150.0,317153195144.0,517707865880.0,456437485970.0,663353855362.0,3426125076696.0,3369899587839.0,884431002103.0,899797278074.0,190092192062.0,206118175099.0,127776410145.0,156144229668.0
007810,코리아써키트,CFS,562853587071.0,576776531766.0,292008100414.0,291371896557.0,528525231440.0,574186642619.0,649994777196.0,681195506573.0,685935604462.0,730314164041.0,4489390211.0,-13662259781.0,1901488165.0,-2177397556.0
007815,코리아써우,,,,,,,,,,,,,,,
00781K,코리아써키트2우B,,,,,,,,,,,,,,,
007860,서연,CFS,1577083247876.0,1431646364734.0,1632494950002.0,1488671644650.0,2095243196073.0,1896835374301.0,1503283453037.0,1527631381240.0,2503166046836.0,2194638908519.0,116241769627.0,131206136009.0,27066849346.0,119758985495.0
007980,TP,CFS,402539459453.0,349684695189.0,249568257673.0,408318948684.0,549788673450.0,510409966345.0,246992651044.0,241920412681.0,515318207150.0,460885533367.0,26601790916.0,20954134342.0,18564510609.0,1140933553.0
008040,사조동아원,CFS,238561485073.0,208021643871.0,181010314838.0,178488084143.0,189096351190.0,184581979533.0,288945604541.0,270724470419.0,331356297791.0,341988752389.0,21342764547.0,28332036219.0,18858998488.0,18474725287.0
008060,대덕,CFS,774445477553.0,759643831117.0,239062463441.0,215192007648.0,307548137926.0,299989343198.0,1437403078408.0,1517772874977.0,624612884876.0,656824850907.0,-37341461943.0,14080686605.0,-19650100225.0,29816722284.0
00806K,대덕1우,,,,,,,,,,,,,,,
008250,이건산업,CFS,124498759837.0,131574750994.0,137628178109.0,166721579666.0,223225210921.0,236524438768.0,191040278392.0,202224071114.0,153134972061.0,154760807710.0,2331820663.0,5110283261.0,-1913996966.0,-319907423.0
008260,NI스틸,CFS,137960501299.0,121736624206.0,223223876409.0,187047319512.0,254374477983.0,219167117318.0,260101055966.0,254522399415.0,116904099700.0,156538200615.0,14209713357.0,25258585847.0,9065391168.0,19190540829.0
008350,남선알미늄,CFS,153758947024.0,141224574305.0,93029493676.0,57940026635.0,149245382854.0,107185227528.0,288125116186.0,297532317360.0,137383053064.0,151327092610.0,1724779044.0,4475572027.0,12742736394.0,8257346597.0
008355,남선알미우,,,,,,,,,,,,,,,
008420,문배철강,CFS,44289859698.0,42823266142.0,35243776371.0,33192826033.0,40626829610.0,38213706389.0,187436959819.0,185995113545.0,65166911895.0,69520592285.0,-910461223.0,-1547681005.0,2828770833.0,7375066679.0
008490,서흥,CFS,451877875542.0,449583166661.0,369649988500.0,384153830520.0,505693456192.0,509924601861.0,518272097967.0,507774363636.0,370862263622.0,338105613951.0,31676796696.0,23045721054.0,30576278646.0,9418149222.0
008600,윌비스,CFS,188104872296.0,197175081516.0,170392045786.0,184865907416.0,204411422703.0,208000513628.0,76636139312.0,86578650335.0,102506771576.0,115562520767.0,-302994327.0,447889843.0,-5642000821.0,-6054711725.0
008700,아남전자,CFS,126581808.0,104666521.0,75753527.0,58139433.0,77588916.0,59624589.0,91797842.0,89163424.0,75400927.0,89250740.0,2537565.0,2095804.0,2672322.0,2235643.0
008730,율촌화학,CFS,231372322375.0,215983446615.0,221902011815.0,213476851167.0,380854464644.0,364539143448.0,290810166644.0,290930427545.0,252481913414.0,233829720903.0,11336703222.0,-4322607874.0,6450298440.0,22680499717.0
008770,호텔신라,CFS,1455110287912.0,1410885750525.0,1197256385260.0,1149968381271.0,2544455936877.0,2529540898565.0,1270376959882.0,1284345073338.0,1997236298406.0,1983512323066.0,6189975065.0,39750905457.0,-7062809833.0,25822163263.0
008775,호텔신라우,,,,,,,,,,,,,,,
008870,금비,CFS,92906581852.0,93869968355.0,99963108488.0,97797571232.0,161788527664.0,157863839910.0,122848823151.0,124905780653.0,126237312301.0,123298284831.0,865438837.0,3742700217.0,1304372026.0,795647767.0
008930,한미사이언스,CFS,331980219264.0,327964548355.0,464594576646.0,468827139886.0,510825423690.0,510375220087.0,870032859491.0,838703712282.0,670419185150.0,629248185005.0,61678754042.0,63791855243.0,52774517053.0,51440842839.0
008970,KBI동양철관,CFS,112781913039.0,108557492796.0,65238620245.0,63812290124.0,86507406112.0,84284314182.0,111436519790.0,108051401811.0,98513240135.0,133752192511.0,-195651806.0,3969841720.0,695862584.0,-20912750425.0
009070,KCTC,CFS,234965133885.0,218072075510.0,293830103464.0,211750907285.0,476942241273.0,457113288707.0,314381361120.0,305504661279.0,484738252589.0,435908186103.0,21491717583.0,22859307269.0,11700838763.0,16304273173.0
009140,경인전자,CFS,63756724912.0,64254027855.0,4060717129.0,2714126475.0,5758158178.0,4312447327.0,75440437365.0,76557379085.0,16590758901.0,11132656623.0,351100128.0,-277645971.0,1275363457.0,1975438922.0
009150,삼성전기,CFS,6480855544100.0,5891746488305.0,3484088592464.0,3056860858021.0,4185128646957.0,3776548889114.0,9015420339369.0,9015854031770.0,5523278231955.0,5186504761071.0,413557994356.0,395096032981.0,278838146459.0,367827081899.0
009155,삼성전기우,,,,,,,,,,,,,,,
009160,SIMPAC,CFS,616607232000.0,584417406000.0,471490415000.0,437888404000.0,509334301000.0,474348566000.0,608245437000.0,605256122000.0,531719464000.0,349337372000.0,12757459000.0,15889382000.0,14548929000.0,10635916000.0
009180,한솔로지스틱스,CFS,179463736519.0,171827160123.0,109919713416.0,108350135045.0,134902829821.0,137874930696.0,135055380032.0,130119794464.0,352203714471.0,340335027601.0,12099288204.0,13445345328.0,11674077599.0,8827654665.0
009190,대양금속,CFS,100308693260.0,92254990902.0,44342629280.0,45007160154.0,50135664918.0,49894371959.0,93520083790.0,90384510022.0,111392214790.0,107997046278.0,2597053229.0,3014466372.0,2660805621.0,1991221476.0
009200,무림페이퍼,CFS,903304620473.0,921515238909.0,1246995140071.0,1289858400717.0,1800713690895.0,1757952556032.0,721570997438.0,724749118554.0,619279958730.0,692326594250.0,14973525995.0,72975838816.0,3424984930.0,35058562610.0
009240,한샘,CFS,533825003887.0,512253408952.0,450295245637.0,472039476175.0,665109813694.0,716587845787.0,392019985915.0,350663939878.0,902881577773.0,963895091883.0,8695480107.0,20084887437.0,41748215255.0,62056366048.0
009270,신원,CFS,412854786202.0,371682719549.0,291301411224.0,266955903959.0,450334235174.0,402124433814.0,218378566435.0,226777655430.0,539717268075.0,433754085586.0,7218540129.0,15093473327.0,-5070188583.0,1348208416.0
009290,광동제약,CFS,713286452846.0,719111794531.0,465800030822.0,461298834088.0,559987177389.0,552007659862.0,620001371732.0,618267488792.0,802893289017.0,825299039123.0,7849782447.0,22071662028.0,6456772189.0,20057504971.0
009310,참엔지니어링,CFS,384522672157.0,490655932841.0,486137137923.0,580680313192.0,500259544866.0,594552709306.0,62444322348.0,69752313943.0,28471185871.0,36975653035.0,-80545575.0,-8686199557.0,-4360285249.0,-3931258508.0
009320,아진전자부품,CFS,46069259137.0,43711660683.0,62596217964.0,64711996727.0,73839931578.0,73629953427.0,31672885606.0,28912743879.0,74841005206.0,61675456792.0,3245405547.0,1562191041.0,3180398001.0,-431288905.0
009410,태영건설,CFS,2095066728081.0,2195061005399.0,2701194182457.0,2499973532470.0,3752595256583.0,3796724785337.0,408806038919.0,527198971669.0,1199277667208.0,1436657781047.0,45396347941.0,72041639803.0,-113326427238.0,15576025595.0
009415,태영건설우,,,,,,,,,,,,,,,
009420,한올바이오파마,CFS,67683416753.0,85353313757.0,27127517695.0,34720482983.0,34586431055.0,44529201856.0,156106469831.0,168351403333.0,76831960302.0,65686709552.0,751356460.0,-2938423409.0,391257901.0,-3646878382.0
009440,KC그린홀딩스,CFS,77489956096.0,84779505466.0,82167316187.0,81623441027.0,100861637020.0,116324161045.0,151403326851.0,173018234369.0,54501335783.0,275067325055.0,1423405984.0,-70288542803.0,5663700801.0,9137751112.0
009450,경동나비엔,CFS,744939169010.0,735122507338.0,583179673187.0,581653232429.0,670642418284.0,663453095174.0,743339691542.0,695417009624.0,757458301255.0,630820732224.0,90640342500.0,62005810828.0,57040479370.0,59885463265.0
009460,한창제지,CFS,94537715170.0,100717749201.0,140313291691.0,141369537117.0,190120985351.0,193177410262.0,88692253497.0,94381732867.0,133029671171.0,148085599497.0,-3469907353.0,4179875319.0,-5713243054.0,222601402.0
009470,삼화전기,CFS,110731228748.0,108212114156.0,48317258817.0,47016453756.0,63844102206.0,61084348626.0,115013708480.0,112074123471.0,120931829895.0,119639265327.0,6505382220.0,16777672870.0,6952080781.0,13462186208.0
009540,HD한국조선해양,CFS,22015176066000.0,20431356435000.0,19875202801000.0,19325058391000.0,21968154449000.0,22563324218000.0,15305272037000.0,14155813204000.0,14200122931000.0,12131109676000.0,1812795480000.0,536627575000.0,1058698326000.0,551124653000.0
009580,무림P&P,CFS,576729538094.0,553511009262.0,706106946315.0,699539047561.0,1139621187250.0,1045487789466.0,632337894287.0,645969475501.0,341314964684.0,400151583748.0,-10304361348.0,32715561295.0,-7236504259.0,12473185518.0
009680,모토닉,CFS,425377669717.0,377829685058.0,40575885929.0,23628721890.0,46149229118.0,31205741041.0,468469000044.0,468171602831.0,142583140733.0,146513907151.0,8438273474.0,10316619586.0,13041431765.0,14865485496.0
009770,삼정펄프,CFS,165525917694.0,152770987902.0,19558552261.0,27750931290.0,34681757930.0,40124645490.0,269603983269.0,258334606861.0,78618100499.0,80475679771.0,1417622644.0,3087211852.0,13769347408.0,33617399256.0
009810,플레이그램,CFS,167206923922.0,185758536169.0,101872919243.0,121511103110.0,132508225731.0,131314143054.0,203979613984.0,205435953766.0,122416377744.0,135731376560.0,-1495903704.0,-1081527298.0,-2659515523.0,-6876076911.0
009830,한화솔루션,CFS,10579239000000.0,10882665000000.0,10532136000000.0,11707552000000.0,19284797000000.0,19429975000000.0,10835891000000.0,10606856000000.0,6211741000000.0,5005162000000.0,132381000000.0,-326876000000.0,-208634000000.0,-777721000000.0
009835,한화솔루션우,,,,,,,,,,,,,,,
009900,명신산업,CFS,671723657129.0,704495197208.0,276113409839.0,286388478382.0,454216459566.0,512838006337.0,694316281257.0,697476492867.0,758505640324.0,799253855042.0,55757801501.0,86390769533.0,30641077484.0,73244969029.0
009970,영원무역홀딩스,CFS,4337326773573.0,4372107678298.0,923913640786.0,828777285830.0,1675736782647.0,1589606369987.0,4864753946976.0,4987109262473.0,2183562257125.0,1931813231704.0,295071990672.0,313743379772.0,215512489168.0,343533593832.0
010040,한국내화,CFS,130566371234.0,121843071543.0,118621110296.0,91201979805.0,164221158199.0,125787539987.0,148738200227.0,181574402966.0,210652318544.0,198604135512.0,-4467231129.0,942415022.0,-28113925234.0,820553118.0
010060,OCI홀딩스,CFS,4078278881000.0,4763348250000.0,1494020696000.0,1901359096000.0,3053758820000.0,3258113380000.0,4593301129000.0,4835541342000.0,1724364839000.0,1814620178000.0,-31630880000.0,188819462000.0,-97387610000.0,214443295000.0
010100,한국무브넥스,CFS,515250107425.0,498104353353.0,462044750712.0,459466966386.0,591353118329.0,601460673428.0,419935974424.0,412077664913.0,865379723551.0,779571605683.0,25179240920.0,32908947715.0,15445646240.0,28683445568.0
010120,LS ELECTRIC,CFS,3135068924238.0,3052191652183.0,1809277002621.0,1846349798510.0,2644587508009.0,2595105380936.0,1945338811858.0,1890092083448.0,2225126484951.0,2171076259394.0,195907352623.0,203367921292.0,134608199766.0,144359337351.0
010130,고려아연,CFS,7284468654093.0,7567074179254.0,4971025389177.0,6366334342627.0,6983131119647.0,7196894404555.0,7854622150076.0,7595427776993.0,7658165058958.0,5433530917929.0,529991066186.0,453241879248.0,492213326459.0,287888889778.0
010140,삼성중공업,CFS,7000349856826.0,9369985101261.0,9559551224248.0,12029241642640.0,10332762132331.0,13445186022785.0,3608957330867.0,3749451105353.0,5177263260350.0,4879750542446.0,327893210646.0,208595878050.0,302452091895.0,81839978220.0
010400,우진아이엔에스,CFS,57057942001.0,50962270761.0,22851049772.0,18198470225.0,23859637011.0,18832315805.0,74744299727.0,72883270241.0,71515349834.0,60881232420.0,-52801789.0,-7753909840.0,1861312065.0,-5290239802.0
010580,에스엠벡셀,CFS,49904832951.0,48458469243.0,28033401772.0,29900258981.0,37364804595.0,38611068175.0,69267732587.0,67316795376.0,81496911198.0,80905801464.0,2131744154.0,923714091.0,1950937211.0,901902355.0
010640,진양폴리,CFS,8985841516.0,10715463503.0,12605861821.0,7920425946.0,34527375298.0,24679368630.0,31639392471.0,32734111402.0,22946895113.0,29035266379.0,771961278.0,2770317579.0,905281069.0,2201170670.0
010660,화천기계,CFS,74362218009.0,72445937100.0,41452004958.0,34609476930.0,43341856550.0,35312548411.0,139604160750.0,139019845718.0,112832839488.0,110338998940.0,1091872690.0,1942253826.0,807097700.0,3268489174.0
010690,화신,CFS,723844478137.0,599667165885.0,681765841165.0,668820568133.0,948729935612.0,804237462385.0,519708351139.0,517432407373.0,964252293283.0,844755444674.0,56956165580.0,45437583770.0,29352287181.0,43767321078.0
010770,평화홀딩스,CFS,302248225483.0,274635432231.0,386823864052.0,370260877387.0,422322772080.0,413487424502.0,136943268679.0,119934182119.0,444700725682.0,417256005348.0,17198919864.0,14821099035.0,15020677296.0,-1612263248.0
010780,아이에스동서,CFS,2104961582900.0,2117324178302.0,1482010785797.0,1601069118020.0,1990096901114.0,1996798520994.0,1542100455135.0,1557190039328.0,634306221802.0,822731595201.0,86147368344.0,135976926805.0,19529386768.0,58319397305.0
010820,퍼스텍,CFS,238628603775.0,217806921769.0,291423330427.0,266701357066.0,315383656188.0,286784104108.0,69456535463.0,63670296047.0,115451422160.0,82410792475.0,2941823396.0,537499283.0,4559333774.0,579397765.0
010950,S-Oil,CFS,8583352000000.0,10048039000000.0,11029987000000.0,11656683000000.0,15993982000000.0,15755786000000.0,8580933000000.0,8695647000000.0,17039037000000.0,18879327000000.0,-365512000000.0,614753000000.0,-111340000000.0,144866000000.0
010955,S-Oil우,,,,,,,,,,,,,,,
010960,삼호개발,CFS,199830388801.0,225174763187.0,104010526428.0,108870755931.0,118077812912.0,121095952109.0,233141684646.0,224600676393.0,193986305838.0,198395292823.0,8871042562.0,5360311845.0,10855280059.0,7606756412.0
011000,진원생명과학,CFS,24906594097.0,28635226886.0,43386128398.0,42505721985.0,64178890922.0,65729165208.0,62492958608.0,85605242604.0,15316664596.0,16321873981.0,-19251689686.0,-22793268703.0,-24246453953.0,-22286052342.0
011070,LG이노텍,CFS,4699586000000.0,5853122000000.0,2831760000000.0,3954860000000.0,4574080000000.0,6024346000000.0,5274768000000.0,5353866000000.0,8917415000000.0,8888847000000.0,136508000000.0,327722000000.0,76936000000.0,237353000000.0
011090,에넥스,CFS,58242419768.0,61722657125.0,76581846634.0,80986554377.0,93209958313.0,99767809090.0,44979251037.0,42721432425.0,115129367347.0,127409296245.0,3174177352.0,2730402446.0,2671500326.0,4012859436.0
011150,CJ씨푸드,CFS,84994882276.0,83796240137.0,82005658770.0,82523634073.0,89032820269.0,89450601925.0,83650056660.0,83628617966.0,95002459647.0,99992999396.0,-2488750936.0,1162349982.0,526174751.0,1501542894.0
011155,CJ씨푸드1우,,,,,,,,,,,,,,,
011170,롯데케미칼,CFS,9047712117997.0,8983401895060.0,8291723154345.0,8502342739017.0,14478464548050.0,14564385612175.0,18970185481562.0,19987944762878.0,8987003927964.0,10022542494422.0,-377086797559.0,-263461554807.0,-717570678471.0,-167580319427.0
011200,HMM,CFS,16370752000000.0,17996844000000.0,2278563000000.0,2357189000000.0,5850913000000.0,5993018000000.0,26395520000000.0,27855544000000.0,5477429000000.0,4993297000000.0,847074000000.0,1051382000000.0,1211050000000.0,1145845000000.0
011210,현대위아,CFS,4129475000000.0,3966900000000.0,2158480000000.0,2400075000000.0,3087652000000.0,3049692000000.0,3986205000000.0,4026299000000.0,4240349000000.0,4166756000000.0,104879000000.0,112894000000.0,119281000000.0,82413000000.0
011230,삼화전자,CFS,13335246193.0,13085261830.0,40995900132.0,36937954401.0,54843994446.0,50174759301.0,15393334205.0,20017950227.0,15581385542.0,16714197072.0,-3483510505.0,-3146331350.0,-4457720750.0,-3676376206.0
011280,태림포장,CFS,161694707000.0,163906860000.0,302313341000.0,281901111000.0,379126876000.0,381159169000.0,327854259000.0,330834884000.0,373139542000.0,345197580000.0,1927471000.0,1822033000.0,-2832679000.0,-322135000.0
011300,우성머티리얼스,CFS,14898320523.0,25142984915.0,52528796783.0,68724615092.0,68951783715.0,85797260818.0,37042589092.0,31095762234.0,9166749523.0,13882536205.0,1583231165.0,-2536636827.0,-2502332608.0,-16538151602.0
011330,유니켐,CFS,68126824748.0,54182427489.0,66315066584.0,54495956009.0,75567742022.0,65615230160.0,122317150701.0,120704782185.0,52528758595.0,34536620760.0,1656101835.0,-627178128.0,1280737430.0,-2128087566.0
011390,부산산업,CFS,51415944907.0,58002005749.0,39490228117.0,40690942429.0,158004342852.0,160882133328.0,171202803900.0,174519120669.0,56404398343.0,55321392511.0,-738348919.0,1651974273.0,-3017273937.0,-163537690.0
011420,갤럭시아에스엠,CFS,28173973044.0,26220940269.0,3739107992.0,4652497275.0,10440102564.0,6863602131.0,81554658552.0,62965288688.0,15602990759.0,16742059392.0,1440454875.0,1665434066.0,1420378468.0,1653238873.0
011500,한농화성,CFS,101698217183.0,112306889512.0,31547563735.0,32886980777.0,64573650425.0,68068037232.0,166964511525.0,164878103494.0,115411137537.0,134066545826.0,2245305324.0,5797756364.0,3505449319.0,4139798696.0
011690,와이투솔루션,CFS,90485998363.0,98402704882.0,12919940549.0,13586163558.0,15842353674.0,16278035323.0,103860115162.0,108715336808.0,70137736870.0,79582844218.0,-462530486.0,2583532677.0,-4047414234.0,7413383585.0
011700,한신기계,CFS,60003519836.0,72877249097.0,16141806787.0,26595444736.0,26592850009.0,36963570328.0,89493166647.0,89595559015.0,22507850162.0,20593028160.0,-768061538.0,-686603517.0,462083793.0,230057258.0
011760,현대코퍼레이션,CFS,2080035941854.0,1678438009822.0,1721618648488.0,1202129077146.0,1822967667806.0,1406981950208.0,666684756890.0,655327234223.0,3775351128652.0,3342208256881.0,71533773768.0,64571388310.0,39576126699.0,65436651028.0
011780,금호석유화학,CFS,2661480189133.0,2710939308766.0,1282466821494.0,1534476881893.0,2163477507009.0,2298015880753.0,6118631727710.0,6042223071506.0,3681595568845.0,3519982276930.0,185837866958.0,197755301510.0,182565510908.0,234132386916.0
011785,금호석유화학우,,,,,,,,,,,,,,,
011790,SKC,CFS,1786645454021.0,1520451642691.0,2153053348061.0,2211034562287.0,4495594626726.0,4455945828201.0,2385320461728.0,2292732707978.0,905759510948.0,852256737869.0,-144646453605.0,-133980419578.0,-121799537427.0,-143329561413.0
011810,STX,CFS,301330000000.0,285265000000.0,451587000000.0,422042000000.0,488821000000.0,457751000000.0,93837000000.0,118657000000.0,336256000000.0,431645000000.0,-14106000000.0,-1328000000.0,-23541000000.0,-13316000000.0
011930,신성이엔지,CFS,234920034321.0,266270817626.0,306845718946.0,323538562174.0,347378653448.0,367722936876.0,237003135679.0,237546701947.0,256269852312.0,279377910058.0,-1879430787.0,2542118974.0,-6876306778.0,-2688489141.0
012030,DB,CFS,256084073044.0,286545469511.0,303070344275.0,325817463861.0,434692699159.0,475782051448.0,432109848318.0,394276238337.0,292006459290.0,272505458120.0,26233118369.0,17153026046.0,36128554052.0,22363595473.0
0120G0,삼양바이오팜,,,,,,,,,,,,,,,
012160,영흥,CFS,245765394823.0,243785076346.0,218537121900.0,239390594983.0,257982262570.0,296559024494.0,191306020036.0,216837076986.0,227267140540.0,243945676035.0,-3964249668.0,6357223091.0,-24376660370.0,2153311968.0
012170,아센디오,CFS,6720009174.0,7658777801.0,5136514413.0,3786335591.0,5252259236.0,4021425355.0,11721037325.0,19274942915.0,2281061322.0,8192421174.0,-2803468943.0,-1663599818.0,-8843790581.0,1767144380.0
012200,계양전기,CFS,152130201356.0,139994698791.0,158175415942.0,125476864726.0,171773810239.0,137235940047.0,46562123284.0,55514885605.0,196059048493.0,195741740173.0,-11254059017.0,-2993703939.0,-8363212261.0,-2198437897.0
012205,계양전기우,,,,,,,,,,,,,,,
012280,영화금속,CFS,133772478053.0,114834676235.0,121274487899.0,103562128654.0,157242970403.0,143807580072.0,77125518151.0,72967224045.0,181262465180.0,149406349913.0,9897103598.0,4018400320.0,6028524958.0,3240125332.0
012320,경동인베스트,CFS,205724332767.0,222134211563.0,60285679669.0,69330917387.0,116488960551.0,133834417001.0,486266277696.0,482485709681.0,118252421820.0,144818676362.0,933900916.0,1680801900.0,4281225560.0,3015820950.0
012330,현대모비스,CFS,29190883000000.0,28424073000000.0,13120469000000.0,12745182000000.0,20977949000000.0,20478673000000.0,46702605000000.0,46118232000000.0,30688275000000.0,28524531000000.0,1646683000000.0,1178767000000.0,1966156000000.0,1860039000000.0
012450,한화에어로스페이스,CFS,24389721662000.0,22867968340000.0,26508319743000.0,25516144577000.0,32969073074000.0,31972556938000.0,11860170244000.0,11364316747000.0,11795179682000.0,3783881411000.0,1425263560000.0,354983359000.0,495780410000.0,162535070000.0
012510,더존비즈온,CFS,176220808637.0,215914131430.0,199823214561.0,204315065486.0,479605714203.0,482789066484.0,565592231552.0,554824182699.0,204490542160.0,193835259350.0,46808542751.0,38532771056.0,29582558149.0,47249939103.0
012610,경인양행,CFS,263074527868.0,266392675860.0,235453986344.0,242345900299.0,279010260415.0,279544870913.0,262897120684.0,265424410500.0,199761965059.0,189786225825.0,10737700316.0,12723446229.0,801751820.0,10751375361.0
012630,HDC,CFS,7291401636662.0,7159430992590.0,5095591169624.0,4829691304933.0,7598743169400.0,7299508679919.0,5228543472426.0,5098799362525.0,3384499967085.0,2911065037306.0,321258360106.0,159811372754.0,207235161164.0,103316019193.0
012690,모나리자,CFS,42444724775.0,44310939571.0,14403672059.0,15436739186.0,15107105888.0,16472368696.0,80993329357.0,80695916224.0,61480790217.0,64432583047.0,53385284.0,2584531665.0,297413133.0,2142746315.0
0126Z0,삼성에피스홀딩스,,,,,,,,,,,,,,,
012750,에스원,CFS,1190195520084.0,1221725877876.0,440313576637.0,496652905477.0,625817493633.0,662027523939.0,1661918660710.0,1660670981711.0,1406776363281.0,1358469393953.0,116608168988.0,101126627626.0,94114643681.0,83991039580.0
